"TradeDate","Buy/Sell","Quantity","Symbol","Expiry","Strike","Put/Call","TradePrice","Proceeds","IBCommission","NetCash","AssetClass","Open/CloseIndicator","Multiplier","Notes/Codes"
"20150914","BUY","1","LUK   150918P00023000","20150918","23","P","0","-0","0","0","OPT","C","100","A"
"20150918","SELL","-1","LUK   151218C00023000","20151218","23","C","0.25","25","-0.34416","24.65584","OPT","O","100",""
"20151218","BUY","1","LUK   151218C00023000","20151218","23","C","0","-0","0","0","OPT","C","100","Ep"
"20150416","BUY","1","MA    150417C00085000","20150417","85","C","3.97","-397","-1.09","-398.09","OPT","C","100",""
"20150416","SELL","-1","MA    150529C00087500","20150529","87.5","C","3.48","348","-1.098403","346.901597","OPT","O","100",""
"20150526","BUY","1","MA    150529C00087500","20150529","87.5","C","4.85","-485","-1.09","-486.09","OPT","C","100",""
"20150526","SELL","-1","MA    151016C00090000","20151016","90","C","5.92","592","-1.102893","590.897107","OPT","O","100",""
"20150824","BUY","1","MA    151016C00090000","20151016","90","C","3.9","-390","-0.7927","-390.7927","OPT","C","100",""
"20150326","SELL","-1","MIDD  150619P00095000","20150619","95","P","3","300","-1.09752","298.90248","OPT","O","100",""
"20150619","BUY","1","MIDD  150619P00095000","20150619","95","P","0","-0","0","0","OPT","C","100","Ep"
"20150623","SELL","-1","MIDD  150821P00105000","20150821","105","P","2.25","225","-0.34614","224.65386","OPT","O","100",""
"20150821","BUY","1","MIDD  150821P00105000","20150821","105","P","0","-0","0","0","OPT","C","100","Ep"
"20150928","SELL","-1","MIDD  151120P00095000","20151120","95","P","2.2","220","-0.347748","219.652252","OPT","O","100",""
"20151120","BUY","1","MIDD  151120P00095000","20151120","95","P","0","-0","0","0","OPT","C","100","Ep"
"20150819","SELL","-1","MTH   151218P00042500","20151218","42.5","P","1.9","190","-1.098196","188.901804","OPT","O","100",""
"20151204","BUY","1","MTH   151218P00042500","20151218","42.5","P","5.72","-572","-0.3417","-572.3417","OPT","C","100",""
"20151204","SELL","-1","MTH   160617P00042500","20160617","42.5","P","7.17","717","-0.3568928","716.6431072","OPT","O","100",""
"20150511","SELL","-1","NOV   150619P00045000","20150619","45","P","0.55","55","-0.793012","54.206988","OPT","O","100",""
"20150619","BUY","1","NOV   150619P00045000","20150619","45","P","0","-0","0","0","OPT","C","100","Ep"
"20150511","SELL","-1","NOV   150619P00047500","20150619","47.5","P","0.95","95","-0.793748","94.206252","OPT","O","100",""
"20150619","BUY","1","NOV   150619P00047500","20150619","47.5","P","0","-0","0","0","OPT","C","100","Ep"
"20150629","SELL","-1","NOV   150821P00047500","20150821","47.5","P","1.51","151","-0.7947784","150.2052216","OPT","O","100",""
"20150819","BUY","1","NOV   150821P00047500","20150821","47.5","P","8.24","-824","-1.0927","-825.0927","OPT","C","100",""
"20150819","SELL","-1","NOV   160115P00045000","20160115","45","P","7.61","761","-1.1087024","759.8912976","OPT","O","100",""
"20150724","SELL","-1","ORCL  150918P00038000","20150918","38","P","0.85","85","-0.793564","84.206436","OPT","O","100",""
"20150917","BUY","1","ORCL  150918P00038000","20150918","38","P","1.06","-106","-1.0917","-107.0917","OPT","C","100",""
"20150917","SELL","-1","ORCL  151023P00037000","20151023","37","P","1.09","109","-1.0957056","107.9042944","OPT","O","100",""
"20151023","BUY","1","ORCL  151023P00037000","20151023","37","P","0","-0","0","0","OPT","C","100","Ep"
"20151109","SELL","-1","ORCL  151218P00039000","20151218","39","P","0.77","77","-1.0951168","75.9048832","OPT","O","100",""
"20151218","BUY","1","ORCL  151218P00039000","20151218","39","P","0","-0","0","0","OPT","C","100","A"
"20150220","BUY","1","OTEX  150220P00055000","20150220","55","P","0","-0","0","0","OPT","C","100","Ep"
"20150331","SELL","-1","OTEX  150515P00050000","20150515","50","P","1.15","115","-0.344116","114.655884","OPT","O","100",""
"20150514","BUY","1","OTEX  150515P00050000","20150515","50","P","1.96","-196","-0.34","-196.34","OPT","C","100",""
"20150514","SELL","-1","OTEX  150821P00050000","20150821","50","P","3.76","376","-0.348918","375.651082","OPT","O","100",""
"20150821","BUY","1","OTEX  150821P00050000","20150821","50","P","0","-0","0","0","OPT","C","100","A"
"20150828","SELL","-1","OTEX  151016C00050000","20151016","50","C","0.5","50","-1.09562","48.90438","OPT","O","100",""
"20151016","BUY","1","OTEX  151016C00050000","20151016","50","C","0","-0","0","0","OPT","C","100","Ep"
"20151022","SELL","-1","OTEX  151218C00050000","20151218","50","C","1.2","120","-0.345908","119.654092","OPT","O","100",""
"20151218","BUY","1","OTEX  151218C00050000","20151218","50","C","0","-0","0","0","OPT","C","100","Ep"
"20151023","SELL","-1","OTEX  151218P00045000","20151218","45","P","1.6","160","-0.346644","159.653356","OPT","O","100",""
"20151218","BUY","1","OTEX  151218P00045000","20151218","45","P","0","-0","0","0","OPT","C","100","Ep"
"20150106","SELL","-1","PRAA  150220P00055000","20150220","55","P","1.75","175","-0.244068","174.755932","OPT","O","100",""
"20150220","BUY","1","PRAA  150220P00055000","20150220","55","P","0","-0","0","0","OPT","C","100","A"
"20150225","SELL","-1","PRAA  150320C00055000","20150320","55","C","1.17","117","-1.094153","115.905847","OPT","O","100",""
"20150320","BUY","1","PRAA  150320C00055000","20150320","55","C","0.15","-15","-0.34","-15.34","OPT","C","100",""
"20150225","SELL","-1","PRAA  150320P00055000","20150320","55","P","2.08","208","-1.095827","206.904173","OPT","O","100",""
"20150319","BUY","1","PRAA  150320P00055000","20150320","55","P","1.89","-189","-0.34","-189.34","OPT","C","100",""
"20150319","SELL","-1","PRAA  150417C00055000","20150417","55","C","0.66","66","-0.343214","65.656786","OPT","O","100",""
"20150416","BUY","1","PRAA  150417C00055000","20150417","55","C","0.82","-82","-0.34","-82.34","OPT","C","100",""
"20150319","SELL","-1","PRAA  150417P00055000","20150417","55","P","2.43","243","-0.346471","242.653529","OPT","O","100",""
"20150417","BUY","1","PRAA  150417P00055000","20150417","55","P","0.05","-5","-1.09","-6.09","OPT","C","100",""
"20150416","SELL","-1","PRAA  150515C00055000","20150515","55","C","2.13","213","-0.345919","212.654081","OPT","O","100",""
"20150514","BUY","1","PRAA  150515C00055000","20150515","55","C","2.12","-212","-0.34","-212.34","OPT","C","100",""
"20150416","SELL","-1","PRAA  150515P00055000","20150515","55","P","1.44","144","-0.34465","143.65535","OPT","O","100",""
"20150515","BUY","1","PRAA  150515P00055000","20150515","55","P","0","-0","0","0","OPT","C","100","Ep"
"20150519","SELL","-1","PRAA  150619P00055000","20150619","55","P","0.7","70","-0.343288","69.656712","OPT","O","100",""
"20150619","BUY","1","PRAA  150619P00055000","20150619","55","P","0","-0","0","0","OPT","C","100","Ep"
"20150629","SELL","-1","PRAA  150821P00060000","20150821","60","P","1.25","125","-0.3443","124.6557","OPT","O","100",""
"20150820","BUY","1","PRAA  150821P00060000","20150821","60","P","4.03","-403","-0.3427","-403.3427","OPT","C","100",""
"20150514","SELL","-1","PRAA  150918C00060000","20150918","60","C","2.22","222","-0.346085","221.653915","OPT","O","100",""
"20150918","BUY","1","PRAA  150918C00060000","20150918","60","C","0","-0","0","0","OPT","C","100","Ep"
"20150820","SELL","-1","PRAA  150918P00060000","20150918","60","P","4.28","428","-0.3525752","427.6474248","OPT","O","100",""
"20150917","BUY","1","PRAA  150918P00060000","20150918","60","P","5.28","-528","-0.3417","-528.3417","OPT","C","100",""
"20150917","SELL","-1","PRAA  151218C00060000","20151218","60","C","1.35","135","-0.346184","134.653816","OPT","O","100",""
"20151218","BUY","1","PRAA  151218C00060000","20151218","60","C","0","-0","0","0","OPT","C","100","Ep"
"20150917","SELL","-1","PRAA  151218P00055000","20151218","55","P","2.96","296","-0.3491464","295.6508536","OPT","O","100",""
"20151215","BUY","1","PRAA  151218P00055000","20151218","55","P","17.64","-1764","-0.3417","-1764.3417","OPT","C","100",""
"20151215","SELL","-1","PRAA  160617P00050000","20160617","50","P","13.64","1364","-0.3687976","1363.6312024","OPT","O","100",""
"20150422","SELL","-1","PRLB  150515P00070000","20150515","70","P","1.2","120","-0.344208","119.655792","OPT","O","100",""
"20150515","BUY","1","PRLB  150515P00070000","20150515","70","P","0.38","-38","-0.34","-38.34","OPT","C","100",""
"20150515","SELL","-1","PRLB  150619P00070000","20150619","70","P","2.28","228","-0.346195","227.653805","OPT","O","100",""
"20150617","BUY","1","PRLB  150619P00070000","20150619","70","P","2.4","-240","-0.34","-240.34","OPT","C","100",""
"20150617","SELL","-1","PRLB  151016P00065000","20151016","65","P","3.4","340","-0.348256","339.651744","OPT","O","100",""
"20151016","BUY","1","PRLB  151016P00065000","20151016","65","P","0","-0","0","0","OPT","C","100","A"
"20150827","SELL","-1","PRLB  151016P00070000","20151016","70","P","2.5","250","-1.0993","248.9007","OPT","O","100",""
"20151014","BUY","1","PRLB  151016P00070000","20151016","70","P","5.24","-524","-0.3417","-524.3417","OPT","C","100",""
"20151019","SELL","-1","PRLB  151120C00065000","20151120","65","C","1.65","165","-0.346736","164.653264","OPT","O","100",""
"20151120","BUY","1","PRLB  151120C00065000","20151120","65","C","0","-0","0","0","OPT","C","100","Ep"
"20151014","SELL","-1","PRLB  151120P00070000","20151120","70","P","6.24","624","-0.3551816","623.6448184","OPT","O","100",""
"20151112","BUY","1","PRLB  151120P00070000","20151120","70","P","0","-0","0","0","OPT","C","100","A"
"20151123","SELL","-2","PRLB  151218C00065000","20151218","65","C","1.15","230","-0.091632","229.908368","OPT","O","100",""
"20151218","BUY","2","PRLB  151218C00065000","20151218","65","C","0","-0","0","0","OPT","C","100","Ep"
"20151222","SELL","-2","PRLB  160219C00065000","20160219","65","C","2.4","480","-0.096232","479.903768","OPT","O","100",""
"20150105","SELL","-1","SCTY  150213P00049000","20150213","49","P","2.6","260","-0.795946","259.204054","OPT","O","100",""
"20150213","BUY","1","SCTY  150213P00049000","20150213","49","P","0","-0","0","0","OPT","C","100","Ep"
"20150225","SELL","-1","SCTY  150417P00047000","20150417","47","P","1.25","125","-0.7943","124.2057","OPT","O","100",""
"20150417","BUY","1","SCTY  150417P00047000","20150417","47","P","0","-0","0","0","OPT","C","100","Ep"
"20150506","SELL","-1","SCTY  150619P00050000","20150619","50","P","0.7","70","-0.793288","69.206712","OPT","O","100",""
"20150619","BUY","1","SCTY  150619P00050000","20150619","50","P","0","-0","0","0","OPT","C","100","Ep"
"20150624","SELL","-1","SCTY  150821P00050000","20150821","50","P","1.15","115","-0.794116","114.205884","OPT","O","100",""
"20150821","BUY","1","SCTY  150821P00050000","20150821","50","P","0","-0","0","0","OPT","C","100","A"
"20150824","SELL","-1","SCTY  150918C00050000","20150918","50","C","1.75","175","-0.79792","174.20208","OPT","O","100",""
"20150918","BUY","1","SCTY  150918C00050000","20150918","50","C","0","-0","0","0","OPT","C","100","Ep"
"20150921","SELL","-1","SCTY  151023C00051000","20151023","51","C","1.5","150","-0.79646","149.20354","OPT","O","100",""
"20151023","BUY","1","SCTY  151023C00051000","20151023","51","C","0","-0","0","0","OPT","C","100","Ep"
"20151209","SELL","-1","SCTY  151224C00045000","20151224","45","C","0.5","50","-0.79462","49.20538","OPT","O","100",""
"20151221","BUY","1","SCTY  151224C00045000","20151224","45","C","0","-0","0","0","OPT","C","100","A"
"20150331","BUY","2","SPY   150331P00182000","20150331","182","P","0","-0","0","0","OPT","C","100","Ep"
"20150331","SELL","-1","SPY   150331P00195000","20150331","195","P","0","-0","0","0","OPT","C","100","Ep"
"20150323","SELL","-2","SPY   150930P00170000","20150930","170","P","1.78","356","-1.59055","354.40945","OPT","O","100",""
"20150930","BUY","2","SPY   150930P00170000","20150930","170","P","0","-0","0","0","OPT","C","100","Ep"
"20150323","BUY","1","SPY   150930P00185000","20150930","185","P","3.36","-336","-1.09","-337.09","OPT","O","100",""
"20150930","SELL","-1","SPY   150930P00185000","20150930","185","P","0","-0","0","0","OPT","C","100","Ep"
"20150730","SELL","-2","SPY   151016P00191000","20151016","191","P","1.34","268","-1.5889312","266.4110688","OPT","O","100",""
"20151016","BUY","2","SPY   151016P00191000","20151016","191","P","0","-0","0","0","OPT","C","100","Ep"
"20150730","BUY","1","SPY   151016P00200000","20151016","200","P","2.64","-264","-1.09","-265.09","OPT","O","100",""
"20151016","SELL","-1","SPY   151016P00200000","20151016","200","P","0","-0","0","0","OPT","C","100","Ep"
"20150929","SELL","-2","SPY   151120P00171000","20151120","171","P","2.25","450","-2.53568","447.46432","OPT","O","100",""
"20151120","BUY","2","SPY   151120P00171000","20151120","171","P","0","-0","0","0","OPT","C","100","Ep"
"20150929","BUY","1","SPY   151120P00181000","20151120","181","P","4.35","-435","-1.5617","-436.5617","OPT","O","100",""
"20151120","SELL","-1","SPY   151120P00181000","20151120","181","P","0","-0","0","0","OPT","C","100","Ep"
"20151130","SELL","-2","SPY   160219P00190000","20160219","190","P","1.89","378","-1.5943552","376.4056448","OPT","O","100",""
"20151130","BUY","1","SPY   160219P00200000","20160219","200","P","3.54","-354","-1.0917","-355.0917","OPT","O","100",""
"20150511","SELL","-1","SSTK  150821P00060000","20150821","60","P","3.25","325","-0.24798","324.75202","OPT","O","100",""
"20150821","BUY","1","SSTK  150821P00060000","20150821","60","P","0","-0","0","0","OPT","C","100","A"
"20150930","BUY","1","SSTK  160520C00035000","20160520","35","C","3.13","-313","-0.3417","-313.3417","OPT","O","100",""
"20150930","SELL","-1","SSTK  160520C00040000","20160520","40","C","1.81","181","-0.3470304","180.6529696","OPT","O","100","P"
"20150930","SELL","-1","SSTK  160520C00040000","20160520","40","C","1.82","182","0.2529512","182.2529512","OPT","O","100","P"
"20150429","BUY","1","SSW   150515P00022500","20150515","22.5","P","2.93","-293","-0.34","-293.34","OPT","C","100",""
"20150429","SELL","-1","SSW   151120P00022500","20151120","22.5","P","3.63","363","-0.348679","362.651321","OPT","O","100",""
"20151119","BUY","1","SSW   151120P00022500","20151120","22.5","P","7.34","-734","-0.3417","-734.3417","OPT","C","100",""
"20151119","SELL","-1","SSW   160520P00022500","20160520","22.5","P","7.84","784","-0.3581256","783.6418744","OPT","O","100",""
"20150114","BUY","1","SVXY  150117P00060000","20150117","60","P","6.05","-605","-0.3382","-605.3382","OPT","C","100",""
"20150114","SELL","-1","SVXY  150220P00055000","20150220","55","P","6.05","605","-0.35357","604.64643","OPT","O","100",""
"20150220","BUY","1","SVXY  150220P00055000","20150220","55","P","0","-0","0","0","OPT","C","100","Ep"
"20150225","SELL","-1","SVXY  150320P00050000","20150320","50","P","0.6","60","-0.343104","59.656896","OPT","O","100",""
"20150320","BUY","1","SVXY  150320P00050000","20150320","50","P","0","-0","0","0","OPT","C","100","Ep"
"20150326","SELL","-1","SVXY  150417P00057500","20150417","57.5","P","1.2","120","-0.344208","119.655792","OPT","O","100",""
"20150417","BUY","1","SVXY  150417P00057500","20150417","57.5","P","0","-0","0","0","OPT","C","100","Ep"
"20150421","SELL","-1","SVXY  150515P00070000","20150515","70","P","1.5","150","-0.34476","149.65524","OPT","O","100",""
"20150515","BUY","1","SVXY  150515P00070000","20150515","70","P","0","-0","0","0","OPT","C","100","Ep"
"20150702","SELL","-1","SVXY  150821P00070000","20150821","70","P","4.75","475","-0.26074","474.73926","OPT","O","100",""
"20150821","BUY","1","SVXY  150821P00070000","20150821","70","P","0","-0","0","0","OPT","C","100","Ep"
"20150727","SELL","-1","SVXY  150828P00070000","20150828","70","P","2.2","220","-1.096048","218.903952","OPT","O","100",""
"20150827","BUY","1","SVXY  150828P00070000","20150828","70","P","12.3","-1230","-1.0927","-1231.0927","OPT","C","100",""
"20150824","SELL","-1","SVXY  150918P00050000","20150918","50","P","3.8","380","-0.351692","379.648308","OPT","O","100",""
"20150918","BUY","1","SVXY  150918P00050000","20150918","50","P","0","-0","0","0","OPT","C","100","Ep"
"20150827","SELL","-1","SVXY  151002P00065000","20151002","65","P","10.8","1080","-1.114572","1078.885428","OPT","O","100",""
"20151002","BUY","1","SVXY  151002P00065000","20151002","65","P","18.56","-1856","-1.0917","-1857.0917","OPT","C","100",""
"20150929","SELL","-1","SVXY  151016P00035000","20151016","35","P","0.8","80","-1.095172","78.904828","OPT","O","100",""
"20151016","BUY","1","SVXY  151016P00035000","20151016","35","P","0","-0","0","0","OPT","C","100","Ep"
"20151002","SELL","-1","SVXY  160115P00062500","20160115","62.5","P","18.56","1856","-1.1278504","1854.8721496","OPT","O","100",""
"20150929","SELL","-1","SWKS  151023P00075000","20151023","75","P","1.7","170","-1.096828","168.903172","OPT","O","100",""
"20151023","BUY","1","SWKS  151023P00075000","20151023","75","P","0","-0","0","0","OPT","C","100","Ep"
"20151110","SELL","-1","SWKS  151218P00075000","20151218","75","P","2.3","230","-0.347932","229.652068","OPT","O","100",""
"20151218","BUY","1","SWKS  151218P00075000","20151218","75","P","0","-0","0","0","OPT","C","100","Ep"
"20151222","SELL","-1","SWKS  160115P00072500","20160115","72.5","P","1.35","135","-1.096184","133.903816","OPT","O","100",""
"20150116","BUY","1","TWTR  150117P00038000","20150117","38","P","0.42","-42","-1.0882","-43.0882","OPT","C","100",""
"20150116","SELL","-1","TWTR  150320P00035000","20150320","35","P","2.29","229","-1.095261","227.904739","OPT","O","100",""
"20150320","BUY","1","TWTR  150320P00035000","20150320","35","P","0","-0","0","0","OPT","C","100","Ep"
"20150429","SELL","-1","TWTR  150619P00036000","20150619","36","P","0.74","74","-1.093362","72.906638","OPT","O","100","P"
"20150429","SELL","-1","TWTR  150619P00036000","20150619","36","P","0.74","74","-0.273362","73.726638","OPT","O","100","P"
"20150618","BUY","1","TWTR  150619P00036000","20150619","36","P","1.38","-138","-1.09","-139.09","OPT","C","100","P"
"20150618","BUY","1","TWTR  150619P00036000","20150619","36","P","1.4","-140","-0.19","-140.19","OPT","C","100","P"
"20150618","SELL","-1","TWTR  150717P00035000","20150717","35","P","1.55","155","-0.794852","154.205148","OPT","O","100","P"
"20150618","SELL","-1","TWTR  150717P00035000","20150717","35","P","1.53","153","-0.4948152","152.5051848","OPT","O","100","P"
"20150717","BUY","2","TWTR  150717P00035000","20150717","35","P","0","-0","0","0","OPT","C","100","Ep"
"20150722","SELL","-1","TWTR  150828P00034500","20150828","34.5","P","1.9","190","-0.795496","189.204504","OPT","O","100",""
"20150824","BUY","1","TWTR  150828P00034500","20150828","34.5","P","0","-0","0","0","OPT","C","100","A"
"20150729","SELL","-1","TWTR  150918P00030000","20150918","30","P","1.1","110","-1.094024","108.905976","OPT","O","100",""
"20150916","BUY","1","TWTR  150918P00030000","20150918","30","P","2.4","-240","-1.0917","-241.0917","OPT","C","100",""
"20150827","SELL","-1","TWTR  150925C00032500","20150925","32.5","C","0.25","25","-0.79516","24.20484","OPT","O","100",""
"20150925","BUY","1","TWTR  150925C00032500","20150925","32.5","C","0","-0","0","0","OPT","C","100","Ep"
"20150916","SELL","-1","TWTR  151016P00029000","20151016","29","P","2.25","225","-1.09784","223.90216","OPT","O","100",""
"20151016","BUY","1","TWTR  151016P00029000","20151016","29","P","0","-0","0","0","OPT","C","100","Ep"
"20150929","SELL","-1","TWTR  151120C00030000","20151120","30","C","1","100","-1.09554","98.90446","OPT","O","100",""
"20151120","BUY","1","TWTR  151120C00030000","20151120","30","C","0","-0","0","0","OPT","C","100","Ep"
"20151130","SELL","-1","TWTR  151218C00027500","20151218","27.5","C","0.31","31","-0.7942704","30.2057296","OPT","O","100",""
"20151218","BUY","1","TWTR  151218C00027500","20151218","27.5","C","0","-0","0","0","OPT","C","100","Ep"
"20150506","SELL","-1","V     150612P00063500","20150612","63.5","P","0.7","70","-0.793288","69.206712","OPT","O","100",""
"20150612","BUY","1","V     150612P00063500","20150612","63.5","P","0","-0","0","0","OPT","C","100","Ep"
"20150615","SELL","-1","V     150724P00066000","20150724","66","P","1","100","-0.79384","99.20616","OPT","O","100",""
"20150724","BUY","1","V     150724P00066000","20150724","66","P","0","-0","0","0","OPT","C","100","Ep"
"20150825","SELL","-1","V     150918P00065000","20150918","65","P","0.92","92","-0.7963928","91.2036072","OPT","O","100",""
"20150918","BUY","1","V     150918P00065000","20150918","65","P","0","-0","0","0","OPT","C","100","Ep"
"20151007","SELL","-1","V     151120P00065000","20151120","65","P","0.6","60","-1.094804","58.905196","OPT","O","100",""
"20151120","BUY","1","V     151120P00065000","20151120","65","P","0","-0","0","0","OPT","C","100","Ep"
"20150217","SELL","-1","WFC   150402P00052500","20150402","52.5","P","0.4","40","-0.742736","39.257264","OPT","O","100",""
"20150402","BUY","1","WFC   150402P00052500","20150402","52.5","P","0","-0","0","0","OPT","C","100","Ep"
"20150408","SELL","-1","WFC   150508P00052500","20150508","52.5","P","0.68","68","-1.093251","66.906749","OPT","O","100",""
"20150508","BUY","1","WFC   150508P00052500","20150508","52.5","P","0","-0","0","0","OPT","C","100","Ep"
"20151023","SELL","-1","WFC   160115P00052500","20160115","52.5","P","1.22","122","-1.0959448","120.9040552","OPT","O","100",""
"20150116","BUY","1","WFM   150117C00050500","20150117","50.5","C","0","-0","0","0","OPT","C","100","A"
"20150511","SELL","-1","WFM   150821P00041000","20150821","41","P","1.5","150","-1.09476","148.90524","OPT","O","100",""
"20150821","BUY","1","WFM   150821P00041000","20150821","41","P","0","-0","0","0","OPT","C","100","A"
