TradeDate,Buy/Sell,Quantity,Symbol,Expiry,Strike,Put/Call,TradePrice,Proceeds,IBCommission,NetCash,AssetClass,Open/CloseIndicator,Multiplier,Notes/Codes
20180727,BUY,60,ZUO,,,,25.25,-1515,-1,-1516,STK,O,1,
20180907,BUY,40,ZUO,,,,24.5,-980,-1,-981,STK,O,1,
20181029,BUY,55,ZUO,,,,18.5,-1017.5,-1,-1018.5,STK,O,1,
20180119,BUY,1,ATVI  180119P00060000,20180119,60,P,0,0,0,0,OPT,C,100,Ep
20180124,SELL,-1,ATVI  180216P00065000,20180216,65,P,1,100,-1.09581,98.90419,OPT,O,100,
20180216,BUY,1,ATVI  180216P00065000,20180216,65,P,0,0,0,0,OPT,C,100,Ep
20180319,BUY,1,ATVI  180420P00067000,20180420,67,P,1,-100,-1.0878,-101.0878,OPT,O,100,
20180420,BUY,1,ATVI  180420P00067000,20180420,67,P,0.86,-86,-0.6178,-86.6178,OPT,O,100,
20180420,SELL,-2,ATVI  180420P00067000,20180420,67,P,0,0,0,0,OPT,C,100,Ex
20180420,SELL,-1,ATVI  180518P00062500,20180518,62.5,P,1.49,149,-0.6232419,148.3767581,OPT,O,100,
20180518,BUY,1,ATVI  180518P00062500,20180518,62.5,P,0,0,0,0,OPT,C,100,Ep
20180109,BUY,1,BRKB  180119C00180000,20180119,180,C,23.06,-2306,-0.6215,-2306.6215,OPT,C,100,
20180109,SELL,-1,BRKB  180615C00190000,20180615,190,C,18.56,1856,-0.6663736,1855.333626,OPT,O,100,
20180614,BUY,1,BRKB  180615C00190000,20180615,190,C,4.92,-492,-0.6178,-492.6178,OPT,C,100,
20180614,SELL,-1,BRKB  180921C00195000,20180921,195,C,7.18,718,-0.629134,717.370866,OPT,O,100,
20180919,BUY,1,BRKB  180921C00195000,20180921,195,C,25.09,-2509,-0.6343,-2509.6343,OPT,C,100,
20180919,SELL,-1,BRKB  190118C00200000,20190118,200,C,23.79,2379,-0.667227,2378.332773,OPT,O,100,
20180119,BUY,1,CTRP  180119P00046250,20180119,46.25,P,0,0,0,0,OPT,C,100,Ep
20180117,SELL,-1,DIS   180119C00085000,20180119,85,C,25.84,2584,-0.6831904,2583.31681,OPT,C,100,
20180119,BUY,1,DIS   180119P00085000,20180119,85,P,0,0,0,0,OPT,C,100,Ep
20180216,BUY,1,DIS   180216C00110000,20180216,110,C,0,0,0,0,OPT,C,100,Ep
20180220,SELL,-1,DIS   180420C00110000,20180420,110,C,2,200,-1.09442,198.90558,OPT,O,100,
20180420,BUY,1,DIS   180420C00110000,20180420,110,C,0,0,0,0,OPT,C,100,Ep
20180425,SELL,-1,DIS   180518C00105000,20180518,105,C,1.15,115,-1.0924565,113.9075435,OPT,O,100,
20180518,BUY,1,DIS   180518C00105000,20180518,105,C,0,0,0,0,OPT,C,100,Ep
20180522,SELL,-1,DIS   180817C00110000,20180817,110,C,1.95,195,-1.092335,193.907665,OPT,O,100,
20180816,BUY,1,DIS   180817C00110000,20180817,110,C,2.81,-281,-0.6343,-281.6343,OPT,C,100,
20180816,SELL,-1,DIS   181019C00115000,20181019,115,C,2.56,256,-0.639628,255.360372,OPT,O,100,
20181019,BUY,1,DIS   181019C00115000,20181019,115,C,3.8,-380,-0.6343,-380.6343,OPT,C,100,
20181019,SELL,-1,DIS   181130C00117000,20181130,117,C,4.7,470,-0.64241,469.35759,OPT,O,100,
20181130,BUY,1,DIS   181130C00117000,20181130,117,C,0.25,-25,-1.0843,-26.0843,OPT,C,100,
20181130,SELL,-1,DIS   190118C00120000,20190118,120,C,1.65,165,-1.088445,163.911555,OPT,O,100,
20180117,BUY,1,DIS   200117C00097500,20200117,97.5,C,21.69,-2169,-0.6215,-2169.6215,OPT,O,100,
20180117,SELL,-1,DIS   200117P00097500,20200117,97.5,P,6.35,635,-0.6381685,634.3618315,OPT,O,100,
20180206,BUY,1,DNKN  180316C00057500,20180316,57.5,C,2.88,-288,-0.3378,-288.3378,OPT,C,100,
20180206,SELL,-1,DNKN  180921C00062500,20180921,62.5,C,2.88,288,-0.3464528,287.6535472,OPT,O,100,
20180823,BUY,1,DNKN  180921C00062500,20180921,62.5,C,0,0,0,0,OPT,C,100,A
20180214,BUY,1,FEYE  180216C00015000,20180216,15,C,1.74,-174,-0.6178,-174.6178,OPT,C,100,
20180214,BUY,1,FEYE  180216C00017000,20180216,17,C,0.13,-13,-0.6178,-13.6178,OPT,C,100,
20180214,SELL,-2,FEYE  180615C00018000,20180615,18,C,1.14,228,-0.6448668,227.3551332,OPT,O,100,
20180615,BUY,2,FEYE  180615C00018000,20180615,18,C,0,0,0,0,OPT,C,100,Ep
20180618,SELL,-2,FEYE  180720C00018000,20180720,18,C,0.29,58,-1.580354,56.419646,OPT,O,100,
20180720,BUY,2,FEYE  180720C00018000,20180720,18,C,0,0,0,0,OPT,C,100,Ep
20180725,SELL,-2,FEYE  180817C00017500,20180817,17.5,C,0.55,110,-1.58103,108.41897,OPT,O,100,
20180817,BUY,2,FEYE  180817C00017500,20180817,17.5,C,0,0,0,0,OPT,C,100,Ep
20180822,SELL,-2,FEYE  181019C00016000,20181019,16,C,0.35,70,-0.97351,69.02649,OPT,O,100,
20181017,BUY,1,FEYE  181019C00016000,20181019,16,C,1.7,-170,-0.7843,-170.7843,OPT,C,100,P
20181017,BUY,1,FEYE  181019C00016000,20181019,16,C,1.69,-169,-0.0343,-169.0343,OPT,C,100,P
20181017,SELL,-1,FEYE  181221C00017000,20181221,17,C,1.8,180,-0.78864,179.21136,OPT,O,100,P
20181017,SELL,-1,FEYE  181221C00017000,20181221,17,C,1.8,180,-0.03864,179.96136,OPT,O,100,P
20181221,BUY,2,FEYE  181221C00017000,20181221,17,C,0,0,0,0,OPT,C,100,Ep
20181231,SELL,-2,FEYE  190215C00017000,20190215,17,C,0.95,190,-1.57507,188.42493,OPT,O,100,
20181003,SELL,-1,FLXN  190215C00020000,20190215,20,C,2.64,264,-0.289732,263.710268,OPT,O,100,
20181016,BUY,1,FLXN  190215C00020000,20190215,20,C,3.45,-345,-0.2843,-345.2843,OPT,C,100,
20181003,BUY,1,FLXN  190215P00020000,20190215,20,P,3.59,-359,-0.2843,-359.2843,OPT,O,100,
20181016,SELL,-1,FLXN  190215P00020000,20190215,20,P,3.45,345,-0.290785,344.709215,OPT,C,100,
20180517,BUY,1,HD    180518C00165000,20180518,165,C,21.27,-2127,-0.6178,-2127.6178,OPT,C,100,
20180517,SELL,-1,HD    190118C00125000,20190118,125,C,61.87,6187,-0.7627197,6186.23728,OPT,C,100,
20180123,SELL,-1,INTC  180420C00047000,20180420,47,C,1.5,150,-1.096965,148.903035,OPT,O,100,
20180418,BUY,1,INTC  180420C00047000,20180420,47,C,7.26,-726,-0.6178,-726.6178,OPT,C,100,
20180418,SELL,-1,INTC  181019C00049000,20181019,49,C,7.26,726,-0.6365706,725.3634294,OPT,O,100,
20181019,BUY,1,INTC  181019C00049000,20181019,49,C,0,0,0,0,OPT,C,100,Ep
20181030,SELL,-1,INTC  181221C00050000,20181221,50,C,1.1,110,-1.08773,108.91227,OPT,O,100,
20181221,BUY,1,INTC  181221C00050000,20181221,50,C,0,0,0,0,OPT,C,100,Ep
20180622,SELL,-1,IQ    180921P00030000,20180921,30,P,3.25,325,-0.294025,324.705975,OPT,O,100,
20180919,BUY,1,IQ    180921P00030000,20180921,30,P,2.14,-214,-0.2843,-214.2843,OPT,C,100,
20180919,SELL,-1,IQ    181116P00030000,20181116,30,P,3.89,389,-0.291357,388.708643,OPT,O,100,
20181108,BUY,1,IQ    181116P00030000,20181116,30,P,0,0,0,0,OPT,C,100,A
20181126,SELL,-1,IQ    181221C00022500,20181221,22.5,C,0.6,60,-0.33708,59.66292,OPT,O,100,
20181221,BUY,1,IQ    181221C00022500,20181221,22.5,C,0,0,0,0,OPT,C,100,Ep
20180227,SELL,-1,JD    180615P00043000,20180615,43,P,1.92,192,-0.7942352,191.2057648,OPT,O,100,
20180521,BUY,1,JD    180615P00043000,20180615,43,P,6.5,-650,-0.6178,-650.6178,OPT,C,100,
20180821,SELL,-1,JD    180921C00035000,20180921,35,C,0.35,35,-0.786755,34.213245,OPT,O,100,
20180921,BUY,1,JD    180921C00035000,20180921,35,C,0,0,0,0,OPT,C,100,Ep
20180521,SELL,-1,JD    180921P00043000,20180921,43,P,6.8,680,-0.62864,679.37136,OPT,O,100,
20180820,BUY,1,JD    180921P00043000,20180921,43,P,0,0,0,0,OPT,C,100,A
20181016,SELL,-2,JD    181116C00027000,20181116,27,C,0.5,100,-2.5339,97.4661,OPT,O,100,
20181116,BUY,2,JD    181116C00027000,20181116,27,C,0,0,0,0,OPT,C,100,Ep
20181121,SELL,-2,JD    181221C00022500,20181221,22.5,C,0.5,100,-0.9739,99.0261,OPT,O,100,
20181221,BUY,2,JD    181221C00022500,20181221,22.5,C,0,0,0,0,OPT,C,100,Ep
20180921,BUY,1,KMI   210115C00017000,20210115,17,C,2.57,-257,-0.7843,-257.7843,OPT,O,100,P
20180921,BUY,1,KMI   210115C00017000,20210115,17,C,2.56,-256,-0.0343,-256.0343,OPT,O,100,P
20180921,SELL,-1,KMI   210115P00017000,20210115,17,P,1.82,182,-0.788666,181.211334,OPT,O,100,P
20180921,SELL,-1,KMI   210115P00017000,20210115,17,P,1.84,184,-0.038692,183.961308,OPT,O,100,P
20180815,SELL,-1,LYV   180921P00047000,20180921,47,P,0.9,90,-1.08747,88.91253,OPT,O,100,
20180921,BUY,1,LYV   180921P00047000,20180921,47,P,0,0,0,0,OPT,C,100,Ep
20181008,SELL,-1,LYV   181116P00050000,20181116,50,P,1.45,145,-1.088185,143.911815,OPT,O,100,
20181116,BUY,1,LYV   181116P00050000,20181116,50,P,0,0,0,0,OPT,C,100,Ep
20181127,SELL,-1,LYV   190118P00050000,20190118,50,P,1.3,130,-1.08799,128.91201,OPT,O,100,
20180214,BUY,1,MOMO  180216C00030000,20180216,30,C,0.74,-74,-0.1178,-74.1178,OPT,C,100,
20180214,SELL,-1,MOMO  180420C00035000,20180420,35,C,1.6,160,-0.123496,159.876504,OPT,O,100,
20180420,BUY,1,MOMO  180420C00035000,20180420,35,C,0,0,0,0,OPT,C,100,A
20180514,SELL,-1,MTCH  180615P00035000,20180615,35,P,0.75,75,-0.3415325,74.6584675,OPT,O,100,
20180615,BUY,1,MTCH  180615P00035000,20180615,35,P,0,0,0,0,OPT,C,100,Ep
20180807,SELL,-1,MTCH  180817P00035000,20180817,35,P,0.85,85,-0.337405,84.662595,OPT,O,100,
20180817,BUY,1,MTCH  180817P00035000,20180817,35,P,0,0,0,0,OPT,C,100,Ep
20180119,BUY,1,NFLX  180119P00085000,20180119,85,P,0,0,0,0,OPT,C,100,Ep
20181212,BUY,1,OTEX  190118C00035000,20190118,35,C,0.6,-60,-0.3343,-60.3343,OPT,O,100,
20181231,BUY,1,OTEX  190118C00035000,20190118,35,C,0.15,-15,-0.2843,-15.2843,OPT,O,100,
20181231,SELL,-2,OTEX  190118C00035000,20190118,35,C,0.1,20,-0.07286,19.92714,OPT,C,100,
20180316,BUY,2,PRAA  180316C00040000,20180316,40,C,0,0,0,0,OPT,C,100,Ep
20180319,SELL,-2,PRAA  180518C00042500,20180518,42.5,C,1.25,250,-1.585375,248.414625,OPT,O,100,
20180518,BUY,2,PRAA  180518C00042500,20180518,42.5,C,0,0,0,0,OPT,C,100,Ep
20180601,SELL,-1,PRAA  180921C00042500,20180921,42.5,C,1.5,150,-0.34175,149.65825,OPT,O,100,
20180921,BUY,1,PRAA  180921C00042500,20180921,42.5,C,0,0,0,0,OPT,C,100,Ep
20180925,SELL,-1,PRAA  181116C00040000,20181116,40,C,1.07,107,-0.287691,106.712309,OPT,O,100,
20181116,BUY,1,PRAA  181116C00040000,20181116,40,C,0,0,0,0,OPT,C,100,Ep
20180925,SELL,-1,PRAA  181116C00042500,20181116,42.5,C,0.53,53,-0.286989,52.713011,OPT,O,100,
20181116,BUY,1,PRAA  181116C00042500,20181116,42.5,C,0,0,0,0,OPT,C,100,Ep
20181119,BUY,2,PRAA  181221C00032500,20181221,32.5,C,0.45,-90,-0.0686,-90.0686,OPT,O,100,
20181126,SELL,-2,PRAA  181221C00032500,20181221,32.5,C,0.45,90,-3.25377,86.74623,OPT,C,100,P
20181126,SELL,-2,PRAA  181221C00032500,20181221,32.5,C,0.46,92,-1.573796,90.426204,OPT,O,100,P
20181221,BUY,2,PRAA  181221C00032500,20181221,32.5,C,0,0,0,0,OPT,C,100,Ep
20180419,BUY,1,PYPL  180420C00077500,20180420,77.5,C,2.42,-242,-0.6178,-242.6178,OPT,C,100,
20180419,SELL,-1,PYPL  180720C00082500,20180720,82.5,C,3.72,372,-0.6283932,371.3716068,OPT,O,100,
20180717,BUY,1,PYPL  180720C00082500,20180720,82.5,C,5.94,-594,-0.6178,-594.6178,OPT,C,100,
20180717,SELL,-1,PYPL  180921C00087500,20180921,87.5,C,4.85,485,-0.626105,484.373895,OPT,O,100,
20180920,BUY,1,PYPL  180921C00087500,20180921,87.5,C,2.8,-280,-0.6343,-280.6343,OPT,C,100,
20180717,SELL,-1,PYPL  180921P00082500,20180921,82.5,P,1.79,179,-0.622127,178.377873,OPT,O,100,
20180921,BUY,1,PYPL  180921P00082500,20180921,82.5,P,0,0,0,0,OPT,C,100,Ep
20180920,SELL,-1,PYPL  181102C00092500,20181102,92.5,C,2.64,264,-0.639732,263.360268,OPT,O,100,
20181102,BUY,1,PYPL  181102C00092500,20181102,92.5,C,0,0,0,0,OPT,C,100,Ep
20180920,SELL,-1,PYPL  181102P00085000,20181102,85,P,1.51,151,-0.638263,150.361737,OPT,O,100,
20181102,BUY,1,PYPL  181102P00085000,20181102,85,P,1.17,-117,-1.5743,-118.5743,OPT,C,100,
20181102,SELL,-1,PYPL  181221C00090000,20181221,90,C,1.52,152,-1.578276,150.421724,OPT,O,100,
20181221,BUY,1,PYPL  181221C00090000,20181221,90,C,0,0,0,0,OPT,C,100,Ep
20181102,SELL,-1,PYPL  181221P00080000,20181221,80,P,2.22,222,-1.579186,220.420814,OPT,O,100,
20181221,BUY,1,PYPL  181221P00080000,20181221,80,P,0.5,-50,-1.0843,-51.0843,OPT,C,100,
20180119,BUY,2,QQQ   180119P00115000,20180119,115,P,0,0,0,0,OPT,C,100,Ep
20180119,SELL,-1,QQQ   180119P00125000,20180119,125,P,0,0,0,0,OPT,C,100,Ep
20180119,BUY,1,SHOP  180119P00080000,20180119,80,P,0,0,0,0,OPT,C,100,Ep
20180215,BUY,1,SHOP  180216C00115000,20180216,115,C,16.76,-1676,-0.1178,-1676.1178,OPT,C,100,
20180215,SELL,-1,SHOP  180420C00120000,20180420,120,C,16.76,1676,-0.1585156,1675.841484,OPT,O,100,
20180420,BUY,1,SHOP  180420C00120000,20180420,120,C,6.2,-620,-0.1178,-620.1178,OPT,C,100,
20180420,SELL,-1,SHOP  200117C00085000,20200117,85,C,54.25,5425,-0.2451175,5424.754883,OPT,C,100,
20180420,BUY,1,SHOP  200117P00085000,20200117,85,P,9.01,-901,-0.1178,-901.1178,OPT,C,100,
20180802,SELL,-1,SPY   181221C00287000,20181221,287,C,5.96,596,-0.644048,595.355952,OPT,O,100,
20181102,BUY,1,SPY   181221C00287000,20181221,287,C,1.29,-129,-0.6343,-129.6343,OPT,C,100,
20180802,BUY,1,SPY   181221P00271000,20181221,271,P,5.31,-531,-0.6343,-531.6343,OPT,O,100,
20181102,SELL,-1,SPY   181221P00271000,20181221,271,P,7.04,704,-0.645452,703.354548,OPT,C,100,
20180119,BUY,1,SQ    180119P00035000,20180119,35,P,0,0,0,0,OPT,C,100,Ep
20180125,SELL,-1,SQ    180316P00038000,20180316,38,P,1.08,108,-0.9959948,107.0040052,OPT,O,100,
20180316,BUY,1,SQ    180316P00038000,20180316,38,P,0,0,0,0,OPT,C,100,Ep
20180523,SELL,-1,SQ    180817P00050000,20180817,50,P,2.7,270,-0.79331,269.20669,OPT,O,100,
20180817,BUY,1,SQ    180817P00050000,20180817,50,P,0,0,0,0,OPT,C,100,Ep
20180831,SELL,-1,SQ    180921C00090000,20180921,90,C,3.35,335,-1.090655,333.909345,OPT,O,100,
20180921,BUY,1,SQ    180921C00090000,20180921,90,C,0,0,0,0,OPT,C,100,Ep
20181002,SELL,-1,SQ    181019C00105000,20181019,105,C,2.2,220,-1.08916,218.91084,OPT,O,100,
20181019,BUY,1,SQ    181019C00105000,20181019,105,C,0,0,0,0,OPT,C,100,Ep
20181031,SELL,-1,SQ    181116C00082500,20181116,82.5,C,1.65,165,-1.088445,163.911555,OPT,O,100,
20181116,BUY,1,SQ    181116C00082500,20181116,82.5,C,0,0,0,0,OPT,C,100,Ep
20181128,SELL,-1,SQ    190118C00075000,20190118,75,C,2.75,275,-1.089875,273.910125,OPT,O,100,
20180507,BUY,1,SSTK  180518C00037500,20180518,37.5,C,6.77,-677,-0.1178,-677.1178,OPT,C,100,
20181116,BUY,1,SSTK  181116C00037000,20181116,37,C,0,0,0,0,OPT,C,100,A
20180507,SELL,-1,SSTK  181116C00040000,20181116,40,C,7.07,707,-0.1361317,706.8638683,OPT,O,100,
20180302,SELL,-1,SVXY  180316C00012500,20180316,12.5,C,0.25,25,-1.0903775,23.9096225,OPT,O,100,
20180316,BUY,1,SVXY  180316C00012500,20180316,12.5,C,0.51,-51,-0.6178,-51.6178,OPT,C,100,
20180205,SELL,-1,SVXY  180316P00065000,20180316,65,P,2.2,220,-1.094882,218.905118,OPT,O,100,
20180206,BUY,1,SVXY  180316P00065000,20180316,65,P,0,0,0,0,OPT,C,100,A
20180316,SELL,-1,SVXY  180420C00013000,20180420,13,C,0.55,55,-0.6210705,54.3789295,OPT,O,100,
20180420,BUY,1,SVXY  180420C00013000,20180420,13,C,0,0,0,0,OPT,C,100,Ep
20180423,SELL,-1,SVXY  180518C00013000,20180518,13,C,0.15,15,-1.0901465,13.9098535,OPT,O,100,
20180516,BUY,1,SVXY  180518C00013000,20180518,13,C,0.29,-29,-0.6178,-29.6178,OPT,C,100,
20180516,SELL,-1,SVXY  180720C00014000,20180720,14,C,0.34,34,-0.6205854,33.3794146,OPT,O,100,
20180720,BUY,1,SVXY  180720C00014000,20180720,14,C,0,0,0,0,OPT,C,100,Ep
20180723,SELL,-1,SVXY  180817C00014000,20180817,14,C,0.36,36,-0.720268,35.279732,OPT,O,100,
20180817,BUY,1,SVXY  180817C00014000,20180817,14,C,0,0,0,0,OPT,C,100,A
20180117,BUY,1,SWKS  180119P00105000,20180119,105,P,3.47,-347,-0.1215,-347.1215,OPT,C,100,
20180117,SELL,-1,SWKS  180216P00100000,20180216,100,P,3.47,347,-0.1315157,346.8684843,OPT,O,100,
20180216,BUY,1,SWKS  180216P00100000,20180216,100,P,0,0,0,0,OPT,C,100,Ep
20180228,SELL,-1,SWKS  180316P00105000,20180316,105,P,1.05,105,-0.3422255,104.6577745,OPT,O,100,
20180316,BUY,1,SWKS  180316P00105000,20180316,105,P,0,0,0,0,OPT,C,100,Ep
20180809,SELL,-1,SWKS  181116P00090000,20181116,90,P,3.35,335,-0.290655,334.709345,OPT,O,100,
20181109,BUY,1,SWKS  181116P00090000,20181116,90,P,13,-1300,-1.0843,-1301.0843,OPT,C,100,
20180228,SELL,-1,TEAM  180316P00050000,20180316,50,P,0.5,50,-0.340955,49.659045,OPT,O,100,
20180316,BUY,1,TEAM  180316P00050000,20180316,50,P,0,0,0,0,OPT,C,100,Ep
20180530,SELL,-1,THO   180720P00085000,20180720,85,P,2.25,225,-1.092725,223.907275,OPT,O,100,
20180720,BUY,1,THO   180720P00085000,20180720,85,P,0,0,0,0,OPT,C,100,Ep
20180727,SELL,-1,THO   180817P00085000,20180817,85,P,0.85,85,-1.090905,83.909095,OPT,O,100,
20180817,BUY,1,THO   180817P00085000,20180817,85,P,0,0,0,0,OPT,C,100,Ep
20180913,SELL,-1,THO   181019P00085000,20181019,85,P,2.3,230,-0.28929,229.71071,OPT,O,100,
20181018,BUY,1,THO   181019P00085000,20181019,85,P,6.17,-617,-0.2843,-617.2843,OPT,C,100,
20181217,SELL,-1,THO   181221C00055000,20181221,55,C,1.2,120,-0.33786,119.66214,OPT,O,100,
20181221,BUY,1,THO   181221C00055000,20181221,55,C,0,0,0,0,OPT,C,100,Ep
20181018,SELL,-1,THO   181221P00080000,20181221,80,P,6.18,618,-0.294334,617.705666,OPT,O,100,
20181214,BUY,1,THO   181221P00080000,20181221,80,P,0,0,0,0,OPT,C,100,A
20181227,SELL,-1,THO   190118C00050000,20190118,50,C,2.5,250,-1.08955,248.91045,OPT,O,100,
20181227,SELL,-1,THO   190118C00055000,20190118,55,C,1.2,120,-1.08786,118.91214,OPT,O,100,
20180913,SELL,-1,TWTR  181019P00028000,20181019,28,P,0.72,72,-1.087236,70.912764,OPT,O,100,
20181019,BUY,1,TWTR  181019P00028000,20181019,28,P,0,0,0,0,OPT,C,100,Ep
20181018,SELL,-1,VEEV  181221P00085000,20181221,85,P,3.2,320,-0.34046,319.65954,OPT,O,100,
20181221,BUY,1,VEEV  181221P00085000,20181221,85,P,5,-500,-0.2343,-500.2343,OPT,C,100,
20180119,BUY,1,VRSN  180119C00105000,20180119,105,C,10.19,-1019,-0.6215,-1019.6215,OPT,C,100,
20180119,BUY,1,VRSN  180119P00100000,20180119,100,P,0,0,0,0,OPT,C,100,Ep
20180119,SELL,-1,VRSN  180615C00110000,20180615,110,C,9.31,931,-0.6450061,930.3549939,OPT,O,100,
20180613,BUY,1,VRSN  180615C00110000,20180615,110,C,30,-3000,-0.7878,-3000.7878,OPT,C,100,
20180119,SELL,-1,VRSN  180615P00110000,20180615,110,P,3.4,340,-0.631354,339.368646,OPT,O,100,
20180615,BUY,1,VRSN  180615P00110000,20180615,110,P,0,0,0,0,OPT,C,100,Ep
20181210,SELL,-1,ZEN   190118P00050000,20190118,50,P,0.95,95,-0.337535,94.662465,OPT,O,100,
