TradeDate,Buy/Sell,Quantity,Symbol,Expiry,Strike,Put/Call,TradePrice,Proceeds,IBCommission,NetCash,AssetClass,Open/CloseIndicator,Multiplier,Notes/Codes
20160712,SELL,-144,PIR,,,,5.5,792,-1.0172656,790.9827344,STK,O,1,
20161005,BUY,100,PIR,,,,4.55,-455,-1,-456,STK,C,1,
20161006,BUY,44,PIR,,,,4.56,-200.64,-1,-201.64,STK,C,1,
20160229,BUY,100,PRAA,,,,50,-5000,0,-5000,STK,O,1,A
20160223,BUY,55,PRXL,,,,57.8,-3179,-1,-3180,STK,O,1,
20160405,BUY,63,SBUX,,,,59.75,-3764.25,-1,-3765.25,STK,O,1,
20161026,BUY,100,SSW,,,,20,-2000,0,-2000,STK,O,1,A
20161104,SELL,-100,SSW,,,,9.75,975,-1.033155,973.966845,STK,C,1,
20160104,BUY,100,SVXY,,,,62.5,-6250,0,-6250,STK,O,1,A
20160819,SELL,-100,SVXY,,,,65,6500,-0.1536,6499.8464,STK,C,1,A
20160520,BUY,100,SWKS,,,,65,-6500,0,-6500,STK,O,1,A
20160523,SELL,-45,SWKS,,,,66.05,2972.25,-1.06479505,2971.185205,STK,C,1,
20160916,SELL,-100,TWTR,,,,18,1800,-0.05114,1799.94886,STK,C,1,A
20160624,BUY,5,V,,,,75.6,-378,-1,-379,STK,O,1,P
20160624,BUY,27,V,,,,75.6,-2041.2,0,-2041.2,STK,O,1,P
20160224,BUY,5,VRSK,,,,67.1,-335.5,-1,-336.5,STK,O,1,
20161212,BUY,35,VRSN,,,,81.5,-2852.5,-1,-2853.5,STK,O,1,P
20161212,BUY,65,VRSN,,,,81.5,-5297.5,0,-5297.5,STK,O,1,P
20160520,BUY,100,WFC,,,,50,-5000,0,-5000,STK,O,1,A
20161031,SELL,-66,WFC,,,,46.25,3052.5,-1.0743985,3051.425602,STK,C,1,
20161216,SELL,-100,WFC,,,,47,4700,-0.11436,4699.88564,STK,C,1,A
20161118,SELL,-100,WFM,,,,30,3000,-0.0773,2999.9227,STK,C,1,A
20160114,SELL,-1,AAL   160219C00045000,20160219,45,C,0.55,55,-1.094712,53.905288,OPT,O,100,
20160219,BUY,1,AAL   160219C00045000,20160219,45,C,0,0,0,0,OPT,C,100,Ep
20160225,SELL,-1,AAL   160318C00043500,20160318,43.5,C,0.52,52,-0.7935336,51.2064664,OPT,O,100,
20160318,BUY,1,AAL   160318C00043500,20160318,43.5,C,0,0,0,0,OPT,C,100,Ep
20160330,SELL,-1,AAL   160429C00043500,20160429,43.5,C,0.9,90,-0.785362,89.214638,OPT,O,100,
20160429,BUY,1,AAL   160429C00043500,20160429,43.5,C,0,0,0,0,OPT,C,100,Ep
20160606,SELL,-1,AAL   170120C00035000,20170120,35,C,1.85,185,-1.087433,183.912567,OPT,C,100,
20160219,BUY,1,ACN   160219C00105000,20160219,105,C,0,0,0,0,OPT,C,100,Ep
20160229,SELL,-1,ACN   160415C00105000,20160415,105,C,1.8,180,-0.346324,179.653676,OPT,O,100,
20160412,BUY,1,ACN   160415C00105000,20160415,105,C,0,0,0,0,OPT,C,100,A
20160413,SELL,-1,ACN   170120C00075000,20170120,75,C,0,0,0,0,OPT,C,100,Ex
20160318,BUY,2,AFSI  160318P00026250,20160318,26.25,P,0,0,0,0,OPT,C,100,A
20160127,SELL,-1,AFSI  160318P00052500,20160318,52.5,P,1.5,150,-0.34646,149.65354,OPT,O,100,
20160406,SELL,-1,AMT   160429C00105000,20160429,105,C,1.45,145,-0.336561,144.663439,OPT,O,100,
20160429,BUY,1,AMT   160429C00105000,20160429,105,C,0.2,-20,-1.0814,-21.0814,OPT,C,100,
20160505,SELL,-1,AMT   160610C00108000,20160610,108,C,1.6,160,-0.336888,159.663112,OPT,O,100,
20160610,BUY,1,AMT   160610C00108000,20160610,108,C,0.85,-85,-0.3314,-85.3314,OPT,C,100,
20160613,SELL,-1,AMT   160722C00111000,20160722,111,C,1.4,140,-1.086452,138.913548,OPT,O,100,
20160715,BUY,1,AMT   160722C00111000,20160722,111,C,6,-600,-0.3314,-600.3314,OPT,C,100,
20160715,SELL,-1,AMT   170120C00080000,20170120,80,C,37,3700,-0.41406,3699.58594,OPT,C,100,
20160202,SELL,-1,AMTD  160219P00025000,20160219,25,P,0.45,45,-1.093228,43.906772,OPT,O,100,
20160219,BUY,1,AMTD  160219P00025000,20160219,25,P,0,0,0,0,OPT,C,100,Ep
20160223,SELL,-1,AMTD  160318P00025000,20160318,25,P,0.25,25,-0.342945,24.657055,OPT,O,100,
20160318,BUY,1,AMTD  160318P00025000,20160318,25,P,0,0,0,0,OPT,C,100,Ep
20160329,SELL,-1,AMTD  160520P00030000,20160520,30,P,1.05,105,-1.085689,103.914311,OPT,O,100,
20160520,BUY,1,AMTD  160520P00030000,20160520,30,P,0,0,0,0,OPT,C,100,Ep
20160603,SELL,-1,AMTD  160715P00030000,20160715,30,P,0.8,80,-0.635144,79.364856,OPT,O,100,
20160715,BUY,1,AMTD  160715P00030000,20160715,30,P,0,0,0,0,OPT,C,100,A
20161208,SELL,-1,ATVI  170217P00035000,20170217,35,P,1.25,125,-1.095425,123.904575,OPT,O,100,
20161208,SELL,-1,ATVI  170519P00035000,20170519,35,P,2.25,225,-1.097605,223.902395,OPT,O,100,
20160111,SELL,-1,AXP   160219C00067500,20160219,67.5,C,0.85,85,-0.795264,84.204736,OPT,O,100,P
20160111,SELL,-1,AXP   160219C00067500,20160219,67.5,C,0.85,85,-0.195264,84.804736,OPT,O,100,P
20160219,BUY,2,AXP   160219C00067500,20160219,67.5,C,0,0,0,0,OPT,C,100,Ep
20160226,SELL,-1,AXP   160318C00057500,20160318,57.5,C,0.45,45,-1.093381,43.906619,OPT,O,100,P
20160226,SELL,-1,AXP   160318C00057500,20160318,57.5,C,0.45,45,-0.393381,44.606619,OPT,O,100,P
20160316,BUY,1,AXP   160318C00057500,20160318,57.5,C,3.24,-324,-1.0814,-325.0814,OPT,C,100,
20160316,BUY,1,AXP   160318C00057500,20160318,57.5,C,1.45,-145,-1.0814,-146.0814,OPT,C,100,
20160316,SELL,-1,AXP   160715C00060000,20160715,60,C,3.79,379,-1.0916622,377.9083378,OPT,O,100,
20160316,SELL,-1,AXP   160715C00060000,20160715,60,C,2.2,220,-1.088196,218.911804,OPT,O,100,
20160714,BUY,1,AXP   160715C00060000,20160715,60,C,3.58,-358,-1.0814,-359.0814,OPT,C,100,P
20160714,BUY,1,AXP   160715C00060000,20160715,60,C,3.58,-358,-0.1814,-358.1814,OPT,C,100,P
20160714,SELL,-1,AXP   161021C00062500,20161021,62.5,C,3.48,348,-0.7909864,347.2090136,OPT,O,100,P
20160714,SELL,-1,AXP   161021C00062500,20161021,62.5,C,3.49,349,-0.4910082,348.5089918,OPT,O,100,P
20161020,BUY,1,AXP   161021C00062500,20161021,62.5,C,3.4,-340,-1.0817,-341.0817,OPT,C,100,
20161021,BUY,1,AXP   161021C00062500,20161021,62.5,C,4.7,-470,-1.0817,-471.0817,OPT,C,100,
20161020,SELL,-1,AXP   170120C00065000,20170120,65,C,3.2,320,-1.090676,318.909324,OPT,O,100,
20161021,SELL,-1,AXP   170120C00065000,20170120,65,C,4.25,425,-1.092965,423.907035,OPT,O,100,
20160115,BUY,1,BKS   160115C00014000,20160115,14,C,0,0,0,0,OPT,C,100,Ep
20160707,BUY,1,BKS   161021C00012000,20161021,12,C,6.59,-659,-0.3314,-659.3314,OPT,O,100,
20161021,SELL,-1,BKS   161021C00012000,20161021,12,C,0,0,0,0,OPT,C,100,Ep
20160707,SELL,-2,BKS   161021C00013000,20161021,13,C,3.4,680,-0.081624,679.918376,OPT,O,100,
20161021,BUY,2,BKS   161021C00013000,20161021,13,C,0,0,0,0,OPT,C,100,Ep
20161104,SELL,-1,BKS   161216C00010000,20161216,10,C,0.55,55,-0.234899,54.765101,OPT,O,100,
20161216,BUY,1,BKS   161216C00010000,20161216,10,C,0,0,0,0,OPT,C,100,A
20160322,SELL,-1,BR    160520P00055000,20160520,55,P,1,100,-0.33558,99.66442,OPT,O,100,
20160520,BUY,1,BR    160520P00055000,20160520,55,P,0,0,0,0,OPT,C,100,Ep
20160624,SELL,-1,BR    160819P00060000,20160819,60,P,1.1,110,-1.085798,108.914202,OPT,O,100,
20160819,BUY,1,BR    160819P00060000,20160819,60,P,0,0,0,0,OPT,C,100,Ep
20160928,SELL,-1,BR    161118P00065000,20161118,65,P,0.7,70,-1.085226,68.914774,OPT,O,100,
20161118,BUY,1,BR    161118P00065000,20161118,65,P,0,0,0,0,OPT,C,100,Ep
20161121,SELL,-1,BR    161216P00065000,20161216,65,P,1,100,-1.08588,98.91412,OPT,O,100,
20161216,BUY,1,BR    161216P00065000,20161216,65,P,0,0,0,0,OPT,C,100,Ep
20160115,BUY,1,BRKB  160115P00115000,20160115,115,P,0,0,0,0,OPT,C,100,Ep
20160317,BUY,1,BRKB  160318C00140000,20160318,140,C,1.21,-121,-1.0814,-122.0814,OPT,C,100,
20160317,SELL,-1,BRKB  160617C00145000,20160617,145,C,2.26,226,-1.0883268,224.9116732,OPT,O,100,
20160617,BUY,1,BRKB  160617C00145000,20160617,145,C,0,0,0,0,OPT,C,100,Ep
20160621,SELL,-1,BRKB  160916C00145000,20160916,145,C,2.9,290,-0.989722,289.010278,OPT,O,100,
20160914,BUY,1,BRKB  160916C00145000,20160916,145,C,1.29,-129,-1.0817,-130.0817,OPT,C,100,
20160914,SELL,-1,BRKB  161216C00150000,20161216,150,C,2.54,254,-1.0892372,252.9107628,OPT,O,100,
20161213,BUY,1,BRKB  161216C00150000,20161216,150,C,15.94,-1594,-1.0907,-1595.0907,OPT,C,100,
20161213,SELL,-1,BRKB  170616C00155000,20170616,155,C,15.94,1594,-1.1274492,1592.872551,OPT,O,100,
20160614,SELL,-1,CELG  161021P00095000,20161021,95,P,5.4,540,-0.795172,539.204828,OPT,O,100,
20161021,BUY,1,CELG  161021P00095000,20161021,95,P,0,0,0,0,OPT,C,100,Ep
20160111,SELL,-1,DIS   160115C00060000,20160115,60,C,40.07,4007,-1.1674288,4005.832571,OPT,C,100,
20160115,BUY,1,DIS   160115P00060000,20160115,60,P,0,0,0,0,OPT,C,100,Ep
20160111,SELL,-1,DIS   160219C00105000,20160219,105,C,1.65,165,-1.096736,163.903264,OPT,O,100,
20160219,BUY,1,DIS   160219C00105000,20160219,105,C,0,0,0,0,OPT,C,100,Ep
20160224,SELL,-1,DIS   160715C00105000,20160715,105,C,1.6,160,-0.795888,159.204112,OPT,O,100,
20160715,BUY,1,DIS   160715C00105000,20160715,105,C,0,0,0,0,OPT,C,100,Ep
20160727,SELL,-1,DIS   160826C00101000,20160826,101,C,0.55,55,-0.784599,54.215401,OPT,O,100,
20160826,BUY,1,DIS   160826C00101000,20160826,101,C,0,0,0,0,OPT,C,100,Ep
20160830,SELL,-1,DIS   161118C00100000,20161118,100,C,1,100,-1.08588,98.91412,OPT,O,100,
20161118,BUY,1,DIS   161118C00100000,20161118,100,C,0,0,0,0,OPT,C,100,Ep
20161122,SELL,-1,DIS   161223C00100000,20161223,100,C,0.52,52,-0.7848336,51.2151664,OPT,O,100,
20161219,BUY,1,DIS   161223C00100000,20161223,100,C,5.29,-529,-1.0907,-530.0907,OPT,C,100,
20161219,SELL,-1,DIS   170616C00110000,20170616,110,C,3.44,344,-1.1001992,342.8998008,OPT,O,100,
20160111,BUY,1,DIS   180119C00085000,20180119,85,C,23.37,-2337,-1.0917,-2338.0917,OPT,O,100,
20160111,SELL,-1,DIS   180119P00085000,20180119,85,P,8.26,826,-1.1088984,824.8911016,OPT,O,100,
20160113,SELL,-1,EXPD  160115C00040000,20160115,40,C,2.71,271,-0.3486864,270.6513136,OPT,C,100,
20160115,BUY,1,EXPD  160115C00048000,20160115,48,C,0,0,0,0,OPT,C,100,Ep
20160115,BUY,1,EXPD  160115P00040000,20160115,40,P,0,0,0,0,OPT,C,100,Ep
20160113,BUY,1,EXPD  160115P00046000,20160115,46,P,3.37,-337,-0.3417,-337.3417,OPT,C,100,
20160113,SELL,-1,EXPD  160520C00045000,20160520,45,C,1.63,163,-0.3466992,162.6533008,OPT,O,100,
20160517,BUY,1,EXPD  160520C00045000,20160520,45,C,6.67,-667,-0.3314,-667.3314,OPT,C,100,
20160113,SELL,-1,EXPD  160520P00040000,20160520,40,P,1.49,149,-0.3464416,148.6535584,OPT,O,100,
20160520,BUY,1,EXPD  160520P00040000,20160520,40,P,0,0,0,0,OPT,C,100,Ep
20160517,SELL,-1,EXPD  160819C00049000,20160819,49,C,3.34,334,-0.3406812,333.6593188,OPT,O,100,
20160815,BUY,1,EXPD  160819C00049000,20160819,49,C,2.42,-242,-0.3317,-242.3317,OPT,C,100,
20160517,SELL,-1,EXPD  160819P00046000,20160819,46,P,3.33,333,-0.3406594,332.6593406,OPT,O,100,
20160815,BUY,1,EXPD  160819P00046000,20160819,46,P,0.08,-8,-0.3317,-8.3317,OPT,C,100,
20160815,SELL,-1,EXPD  161118C00050000,20161118,50,C,2.74,274,-0.3396732,273.6603268,OPT,O,100,
20161116,BUY,1,EXPD  161118C00050000,20161118,50,C,1.22,-122,-0.3317,-122.3317,OPT,C,100,
20160815,SELL,-1,EXPD  161118P00048000,20161118,48,P,0.76,76,-0.3353568,75.6646432,OPT,O,100,
20161118,BUY,1,EXPD  161118P00048000,20161118,48,P,0,0,0,0,OPT,C,100,Ep
20160113,BUY,1,EXPD  170120C00042000,20170120,42,C,4.66,-466,-0.3417,-466.3417,OPT,O,100,
20161116,SELL,-1,EXPD  170120C00050000,20170120,50,C,1.99,199,-0.3380382,198.6619618,OPT,O,100,
20160113,SELL,-1,EXPD  170120P00042000,20170120,42,P,4.1,410,-0.351244,409.648756,OPT,O,100,
20160113,SELL,-1,FEYE  160219C00023000,20160219,23,C,0.55,55,-0.794712,54.205288,OPT,O,100,P
20160113,SELL,-1,FEYE  160219C00023000,20160219,23,C,0.55,55,-0.194712,54.805288,OPT,O,100,P
20160219,BUY,2,FEYE  160219C00023000,20160219,23,C,0,0,0,0,OPT,C,100,Ep
20160304,SELL,-1,FEYE  160415C00022000,20160415,22,C,0.6,60,-0.984708,59.015292,OPT,O,100,P
20160304,SELL,-1,FEYE  160415C00022000,20160415,22,C,0.6,60,-0.484708,59.515292,OPT,O,100,P
20160415,BUY,2,FEYE  160415C00022000,20160415,22,C,0,0,0,0,OPT,C,100,Ep
20160422,SELL,-1,FEYE  160527C00020000,20160527,20,C,0.75,75,-0.785035,74.214965,OPT,O,100,P
20160422,SELL,-1,FEYE  160527C00020000,20160527,20,C,0.75,75,-0.185035,74.814965,OPT,O,100,P
20160527,BUY,2,FEYE  160527C00020000,20160527,20,C,0,0,0,0,OPT,C,100,Ep
20160602,BUY,1,FEYE  161216C00017000,20161216,17,C,2.88,-288,-1.0814,-289.0814,OPT,O,100,P
20160602,BUY,1,FEYE  161216C00017000,20161216,17,C,2.8,-280,-0.4814,-280.4814,OPT,O,100,P
20161216,SELL,-2,FEYE  161216C00017000,20161216,17,C,0,0,0,0,OPT,C,100,Ep
20160602,SELL,-2,FEYE  161216C00021000,20161216,21,C,1.44,288,-1.5730784,286.4269216,OPT,O,100,P
20160602,SELL,-2,FEYE  161216C00021000,20161216,21,C,1.4,280,-1.572904,278.427096,OPT,O,100,P
20161216,BUY,4,FEYE  161216C00021000,20161216,21,C,0,0,0,0,OPT,C,100,Ep
20160115,BUY,1,GME   160115C00047000,20160115,47,C,0,0,0,0,OPT,C,100,Ep
20160115,SELL,-1,GME   160115C00050000,20160115,50,C,0,0,0,0,OPT,C,100,Ep
20160111,BUY,1,GME   160115P00041000,20160115,41,P,13.02,-1302,-0.7917,-1302.7917,OPT,C,100,
20160111,SELL,-1,GME   160715P00039000,20160715,39,P,12.52,1252,-0.8167368,1251.183263,OPT,O,100,
20160715,BUY,1,GME   160715P00039000,20160715,39,P,0,0,0,0,OPT,C,100,A
20160720,BUY,1,GME   161021C00031000,20161021,31,C,2.28,-228,-0.7814,-228.7814,OPT,O,100,
20161021,SELL,-1,GME   161021C00031000,20161021,31,C,0,0,0,0,OPT,C,100,Ep
20160720,SELL,-1,GME   161021C00033000,20161021,33,C,1.44,144,-0.7865392,143.2134608,OPT,O,100,
20161021,BUY,1,GME   161021C00033000,20161021,33,C,0,0,0,0,OPT,C,100,Ep
20160720,SELL,-1,GME   161021C00034000,20161021,34,C,1.12,112,-0.7858416,111.2141584,OPT,O,100,
20161021,BUY,1,GME   161021C00034000,20161021,34,C,0,0,0,0,OPT,C,100,Ep
20161123,SELL,-1,GME   161216C00027500,20161216,27.5,C,0.28,28,-0.7843104,27.2156896,OPT,O,100,
20161216,BUY,1,GME   161216C00027500,20161216,27.5,C,0,0,0,0,OPT,C,100,Ep
20161219,SELL,-1,GME   170113C00027500,20170113,27.5,C,0.55,55,-0.793899,54.206101,OPT,O,100,
20160115,BUY,2,GNTX  160115P00015000,20160115,15,P,0,0,0,0,OPT,C,100,A
20160211,SELL,-1,GNTX  160318C00015000,20160318,15,C,0.1,10,-0.642584,9.357416,OPT,O,100,
20160318,BUY,1,GNTX  160318C00015000,20160318,15,C,0,0,0,0,OPT,C,100,A
20160318,BUY,1,GNTX  160318P00015000,20160318,15,P,0,0,0,0,OPT,C,100,Ep
20160616,SELL,-1,GNTX  160916P00015000,20160916,15,P,0.5,50,-1.08449,48.91551,OPT,O,100,
20160916,BUY,1,GNTX  160916P00015000,20160916,15,P,0,0,0,0,OPT,C,100,Ep
20161101,SELL,-1,GOGO  161118C00010000,20161118,10,C,0.6,60,-0.335008,59.664992,OPT,O,100,
20161118,BUY,1,GOGO  161118C00010000,20161118,10,C,0,0,0,0,OPT,C,100,Ep
20161103,SELL,-1,GPRO  161209C00013500,20161209,13.5,C,0.75,75,-0.785335,74.214665,OPT,O,100,
20161209,BUY,1,GPRO  161209C00013500,20161209,13.5,C,0,0,0,0,OPT,C,100,Ep
20160608,BUY,1,GRMN  160715C00037500,20160715,37.5,C,5.73,-573,-1.0814,-574.0814,OPT,C,100,
20160912,SELL,-1,GRMN  170120C00037500,20170120,37.5,C,9.81,981,-1.1050858,979.8949142,OPT,C,100,
20160608,SELL,-1,GRMN  170120C00040000,20170120,40,C,4.62,462,-1.0934716,460.9065284,OPT,O,100,
20160912,BUY,1,GRMN  170120C00040000,20170120,40,C,7.66,-766,-1.0817,-767.0817,OPT,C,100,
20160114,SELL,-2,HAL   160226C00035000,20160226,35,C,0.5,100,-1.16924,98.83076,OPT,O,100,
20160226,BUY,2,HAL   160226C00035000,20160226,35,C,0,0,0,0,OPT,C,100,Ep
20160301,SELL,-1,HAL   160415C00035000,20160415,35,C,0.8,80,-0.715144,79.284856,OPT,O,100,P
20160301,SELL,-1,HAL   160415C00035000,20160415,35,C,0.8,80,-0.485144,79.514856,OPT,O,100,P
20160413,BUY,1,HAL   160415C00035000,20160415,35,C,2.84,-284,-1.0814,-285.0814,OPT,C,100,
20160413,BUY,1,HAL   160415C00035000,20160415,35,C,2.74,-274,-1.0814,-275.0814,OPT,C,100,
20160413,SELL,-1,HAL   160715C00037000,20160715,37,C,2.84,284,-1.0895912,282.9104088,OPT,O,100,
20160413,SELL,-1,HAL   160715C00037000,20160715,37,C,2.74,274,-1.0893732,272.9106268,OPT,O,100,
20160609,BUY,1,HAL   160715C00037000,20160715,37,C,8.94,-894,-1.0814,-895.0814,OPT,C,100,
20160609,BUY,1,HAL   160715C00037000,20160715,37,C,8.81,-881,-1.0814,-882.0814,OPT,C,100,
20160609,SELL,-1,HAL   161021C00039000,20161021,39,C,7.75,775,-1.100295,773.899705,OPT,O,100,
20160609,SELL,-1,HAL   161021C00039000,20161021,39,C,7.71,771,-1.1002078,769.8997922,OPT,O,100,
20161021,BUY,1,HAL   161021C00039000,20161021,39,C,9.54,-954,-1.0817,-955.0817,OPT,C,100,P
20161021,BUY,1,HAL   161021C00039000,20161021,39,C,9.65,-965,-0.1817,-965.1817,OPT,C,100,P
20161021,SELL,-1,HAL   170120C00040000,20170120,40,C,9.15,915,-0.803647,914.196353,OPT,O,100,P
20161021,SELL,-1,HAL   170120C00040000,20170120,40,C,9.04,904,-0.5034072,903.4965928,OPT,O,100,P
20161202,BUY,2,HAL   170120C00040000,20170120,40,C,0,0,0,0,OPT,C,100,A
20160113,BUY,1,IBKR  160115P00042000,20160115,42,P,6.15,-615,-0.3417,-615.3417,OPT,C,100,
20160113,SELL,-1,IBKR  160318P00040000,20160318,40,P,4.75,475,-0.35244,474.64756,OPT,O,100,
20160318,BUY,1,IBKR  160318P00040000,20160318,40,P,0,0,0,0,OPT,C,100,A
20160321,SELL,-1,IBKR  160617C00040000,20160617,40,C,1.15,115,-1.085907,113.914093,OPT,O,100,
20160617,BUY,1,IBKR  160617C00040000,20160617,40,C,0,0,0,0,OPT,C,100,Ep
20160321,SELL,-1,IBKR  160617P00035000,20160617,35,P,1.15,115,-1.085907,113.914093,OPT,O,100,
20160617,BUY,1,IBKR  160617P00035000,20160617,35,P,0,0,0,0,OPT,C,100,Ep
20160623,SELL,-1,IBKR  160916C00038000,20160916,38,C,1.1,110,-0.335798,109.664202,OPT,O,100,
20160916,BUY,1,IBKR  160916C00038000,20160916,38,C,0,0,0,0,OPT,C,100,Ep
20160623,SELL,-1,IBKR  160916P00034000,20160916,34,P,1.1,110,-0.335798,109.664202,OPT,O,100,
20160916,BUY,1,IBKR  160916P00034000,20160916,34,P,0,0,0,0,OPT,C,100,Ep
20161004,SELL,-1,IBKR  161216C00037000,20161216,37,C,1,100,-1.08588,98.91412,OPT,O,100,
20161214,BUY,1,IBKR  161216C00037000,20161216,37,C,1.55,-155,-1.9407,-156.9407,OPT,C,100,
20161003,SELL,-1,IBKR  161216P00034000,20161216,34,P,1,100,-0.33588,99.66412,OPT,O,100,
20161216,BUY,1,IBKR  161216P00034000,20161216,34,P,0,0,0,0,OPT,C,100,Ep
20161214,SELL,-1,IBKR  170317C00040000,20170317,40,C,1.2,120,-1.945316,118.054684,OPT,O,100,
20161214,SELL,-1,IBKR  170317P00036000,20170317,36,P,1,100,-1.94488,98.05512,OPT,O,100,
20160406,SELL,-1,KMI   160513P00016000,20160513,16,P,0.45,45,-0.784381,44.215619,OPT,O,100,
20160513,BUY,1,KMI   160513P00016000,20160513,16,P,0,0,0,0,OPT,C,100,Ep
20160111,BUY,1,LINE  160115P00018000,20160115,18,P,16.9,-1690,-0.3417,-1690.3417,OPT,C,100,
20160114,SELL,-1,LUK   160219C00017000,20160219,17,C,0.25,25,-1.09416,23.90584,OPT,O,100,
20160219,BUY,1,LUK   160219C00017000,20160219,17,C,0,0,0,0,OPT,C,100,Ep
20160114,SELL,-1,LUK   160318C00018000,20160318,18,C,0.2,20,-1.094068,18.905932,OPT,O,100,
20160318,BUY,1,LUK   160318C00018000,20160318,18,C,0,0,0,0,OPT,C,100,Ep
20160419,SELL,-1,LUK   160520C00018000,20160520,18,C,0.2,20,-1.083836,18.916164,OPT,O,100,
20160520,BUY,1,LUK   160520C00018000,20160520,18,C,0,0,0,0,OPT,C,100,Ep
20160630,SELL,-1,LUK   160819C00018000,20160819,18,C,0.4,40,-1.084272,38.915728,OPT,O,100,
20160819,BUY,1,LUK   160819C00018000,20160819,18,C,0,0,0,0,OPT,C,100,A
20161102,SELL,-2,MTCH  161216P00015000,20161216,15,P,0.55,110,-1.569798,108.430202,OPT,O,100,
20161216,BUY,2,MTCH  161216P00015000,20161216,15,P,0,0,0,0,OPT,C,100,Ep
20160510,BUY,1,MTH   160617P00042500,20160617,42.5,P,5.04,-504,-0.3314,-504.3314,OPT,C,100,
20160510,SELL,-1,MTH   161216P00042500,20161216,42.5,P,5.87,587,-0.3461966,586.6538034,OPT,O,100,
20161216,BUY,1,MTH   161216P00042500,20161216,42.5,P,0,0,0,0,OPT,C,100,A
20161219,SELL,-1,MTH   170217C00040000,20170217,40,C,1,100,-0.34488,99.65512,OPT,O,100,
20160719,SELL,-1,NFLX  161021C00095000,20161021,95,C,3.46,346,-0.7909428,345.2090572,OPT,O,100,
20161018,BUY,1,NFLX  161021C00095000,20161021,95,C,23.88,-2388,-1.0817,-2389.0817,OPT,C,100,
20161018,SELL,-1,NFLX  170616C00105000,20170616,105,C,23.38,2338,-1.1346684,2336.865332,OPT,O,100,
20160719,BUY,1,NFLX  180119C00085000,20180119,85,C,18.36,-1836,-0.7814,-1836.7814,OPT,O,100,
20160719,SELL,-1,NFLX  180119P00085000,20180119,85,P,16.4,1640,-0.819152,1639.180848,OPT,O,100,
20160715,SELL,-1,NKE   161021C00060000,20161021,60,C,1.59,159,-1.0868662,157.9131338,OPT,O,100,
20161021,BUY,1,NKE   161021C00060000,20161021,60,C,0,0,0,0,OPT,C,100,Ep
20161027,SELL,-1,NKE   161216C00055000,20161216,55,C,0.4,40,-0.784572,39.215428,OPT,O,100,
20161216,BUY,1,NKE   161216C00055000,20161216,55,C,0,0,0,0,OPT,C,100,Ep
20161220,SELL,-1,NKE   170421C00055000,20170421,55,C,1.3,130,-0.795534,129.204466,OPT,O,100,
20160715,BUY,1,NKE   180119C00045000,20180119,45,C,15.34,-1534,-1.0814,-1535.0814,OPT,O,100,
20160113,BUY,1,NOV   160115P00045000,20160115,45,P,14.24,-1424,-1.0917,-1425.0917,OPT,C,100,
20160113,SELL,-1,NOV   160819P00042500,20160819,42.5,P,12.74,1274,-1.1171416,1272.882858,OPT,O,100,
20160816,BUY,1,NOV   160819P00042500,20160819,42.5,P,0,0,0,0,OPT,C,100,A
20160817,SELL,-1,NOV   160916C00037000,20160916,37,C,0.68,68,-0.7851824,67.2148176,OPT,O,100,
20160916,BUY,1,NOV   160916C00037000,20160916,37,C,0,0,0,0,OPT,C,100,Ep
